START TIME,STOP TIME,DURATION (min),CONSUMPTION (kWh),Charger,AvPower
13/6/2019,13/6/2019,341,0.035,Normal,0.006158358
13/6/2019,13/6/2019,25,1.4,Quick,3.36
13/6/2019,13/6/2019,36,14,Quick,23.33333333
13/6/2019,13/6/2019,26,4.2,Quick,9.692307692
13/6/2019,13/6/2019,14,4.3,Quick,18.42857143
13/6/2019,13/6/2019,21,6,Quick,17.14285714
13/6/2019,13/6/2019,6,2.9,Quick,29
13/6/2019,13/6/2019,20,12.9,Quick,38.7
13/6/2019,13/6/2019,81,27.8,Quick,20.59259259
13/6/2019,13/6/2019,19,2.2,Quick,6.947368421
13/6/2019,13/6/2019,18,4.9,Quick,16.33333333
13/6/2019,13/6/2019,16,1.5,Quick,5.625
13/6/2019,13/6/2019,27,11.6,Quick,25.77777778
13/6/2019,13/6/2019,7,4.1,Quick,35.14285714
13/6/2019,13/6/2019,29,13.6,Quick,28.13793103
13/6/2019,13/6/2019,57,21.8,Quick,22.94736842
13/6/2019,13/6/2019,452,14.04,Normal,1.863716814
12/6/2019,13/6/2019,28,2.4,Quick,5.142857143
12/6/2019,12/6/2019,26,7.7,Quick,17.76923077
12/6/2019,12/6/2019,7,3.9,Quick,33.42857143
12/6/2019,12/6/2019,14,8.3,Quick,35.57142857
12/6/2019,12/6/2019,10,6.4,Quick,38.4
12/6/2019,12/6/2019,41,27.1,Quick,39.65853659
12/6/2019,12/6/2019,49,22,Quick,26.93877551
12/6/2019,12/6/2019,12,2.7,Quick,13.5
12/6/2019,12/6/2019,5,2.9,Quick,34.8
12/6/2019,12/6/2019,19,8.2,Quick,25.89473684
12/6/2019,12/6/2019,53,1.76,Normal,1.99245283
12/6/2019,12/6/2019,31,10.3,Quick,19.93548387
12/6/2019,12/6/2019,17,5,Quick,17.64705882
12/6/2019,12/6/2019,38,24.9,Quick,39.31578947
12/6/2019,12/6/2019,11,5.3,Quick,28.90909091
12/6/2019,12/6/2019,50,10.4,Quick,12.48
12/6/2019,12/6/2019,27,12.7,Quick,28.22222222
12/6/2019,12/6/2019,14,0.22,Normal,0.942857143
12/6/2019,12/6/2019,18,6.8,Quick,22.66666667
12/6/2019,12/6/2019,19,5.7,Quick,18
12/6/2019,12/6/2019,28,16.6,Quick,35.57142857
12/6/2019,12/6/2019,64,2.07,Normal,1.940625
12/6/2019,12/6/2019,37,10.7,Quick,17.35135135
12/6/2019,12/6/2019,35,17.7,Quick,30.34285714
12/6/2019,12/6/2019,17,6.4,Quick,22.58823529
12/6/2019,12/6/2019,34,12.9,Quick,22.76470588
12/6/2019,12/6/2019,274,2.35,Normal,0.51459854
12/6/2019,12/6/2019,45,0.94,Normal,1.253333333
12/6/2019,12/6/2019,33,16.5,Quick,30
12/6/2019,12/6/2019,60,35.2,Quick,35.2
12/6/2019,12/6/2019,16,7.1,Quick,26.625
12/6/2019,12/6/2019,27,0.86,Normal,1.911111111
12/6/2019,12/6/2019,40,22.4,Quick,33.6
12/6/2019,12/6/2019,28,8.5,Quick,18.21428571
12/6/2019,12/6/2019,37,2,Quick,3.243243243
12/6/2019,12/6/2019,20,12.2,Quick,36.6
12/6/2019,12/6/2019,27,10.1,Quick,22.44444444
12/6/2019,12/6/2019,32,8.2,Quick,15.375
12/6/2019,12/6/2019,24,0.88,Normal,2.2
12/6/2019,12/6/2019,29,15.5,Quick,32.06896552
12/6/2019,12/6/2019,35,6.7,Quick,11.48571429
12/6/2019,12/6/2019,18,4.8,Quick,16
12/6/2019,12/6/2019,46,19,Quick,24.7826087
12/6/2019,12/6/2019,288,9.24,Normal,1.925
12/6/2019,12/6/2019,30,17,Quick,34
12/6/2019,12/6/2019,30,19.9,Quick,39.8
12/6/2019,12/6/2019,29,17.7,Quick,36.62068966
12/6/2019,12/6/2019,32,10.1,Quick,18.9375
12/6/2019,12/6/2019,14,3.1,Quick,13.28571429
12/6/2019,12/6/2019,34,19.8,Quick,34.94117647
12/6/2019,12/6/2019,38,15.5,Quick,24.47368421
12/6/2019,12/6/2019,38,13.7,Quick,21.63157895
12/6/2019,12/6/2019,46,2.5,Quick,3.260869565
12/6/2019,12/6/2019,21,6,Quick,17.14285714
12/6/2019,12/6/2019,75,3.27,Normal,2.616
12/6/2019,12/6/2019,44,16.7,Quick,22.77272727
12/6/2019,12/6/2019,73,2.09,Normal,1.717808219
12/6/2019,12/6/2019,50,6.4,Quick,7.68
12/6/2019,12/6/2019,44,16.9,Quick,23.04545455
12/6/2019,12/6/2019,31,10.5,Quick,20.32258065
12/6/2019,12/6/2019,30,20.8,Quick,41.6
12/6/2019,12/6/2019,18,0.68,Normal,2.266666667
12/6/2019,12/6/2019,24,2.1,Quick,5.25
12/6/2019,12/6/2019,144,4.53,Normal,1.8875
12/6/2019,12/6/2019,21,6.4,Quick,18.28571429
12/6/2019,12/6/2019,12,7.2,Quick,36
12/6/2019,12/6/2019,27,7.8,Quick,17.33333333
12/6/2019,12/6/2019,20,14.2,Quick,42.6
12/6/2019,12/6/2019,21,6.9,Quick,19.71428571
12/6/2019,12/6/2019,21,6,Quick,17.14285714
12/6/2019,12/6/2019,79,1.51,Normal,1.146835443
12/6/2019,12/6/2019,16,3.2,Quick,12
12/6/2019,12/6/2019,25,10.3,Quick,24.72
12/6/2019,12/6/2019,82,2.531,Normal,1.85195122
12/6/2019,12/6/2019,50,23,Quick,27.6
12/6/2019,12/6/2019,21,8,Quick,22.85714286
12/6/2019,12/6/2019,15,9.4,Quick,37.6
12/6/2019,12/6/2019,49,3.6,Quick,4.408163265
12/6/2019,12/6/2019,49,34.3,Quick,42
12/6/2019,12/6/2019,8,2.3,Quick,17.25
12/6/2019,12/6/2019,20,10.6,Quick,31.8
12/6/2019,12/6/2019,26,2.3,Quick,5.307692308
12/6/2019,12/6/2019,74,22.7,Quick,18.40540541
12/6/2019,12/6/2019,16,5.9,Quick,22.125
12/6/2019,12/6/2019,22,6.5,Quick,17.72727273
12/6/2019,12/6/2019,82,2.78,Normal,2.034146341
12/6/2019,12/6/2019,16,6.8,Quick,25.5
12/6/2019,12/6/2019,25,4.4,Quick,10.56
12/6/2019,12/6/2019,38,18.1,Quick,28.57894737
12/6/2019,12/6/2019,36,6.4,Quick,10.66666667
12/6/2019,12/6/2019,12,6.5,Quick,32.5
12/6/2019,12/6/2019,533,6.14,Normal,0.691181989
12/6/2019,12/6/2019,15,4.5,Quick,18
12/6/2019,12/6/2019,44,25.9,Quick,35.31818182
12/6/2019,12/6/2019,90,22.2,Quick,14.8
12/6/2019,12/6/2019,65,19.7,Quick,18.18461538
12/6/2019,12/6/2019,31,14,Quick,27.09677419
12/6/2019,12/6/2019,37,13.4,Quick,21.72972973
12/6/2019,12/6/2019,116,5.52,Normal,2.855172414
12/6/2019,12/6/2019,33,10.6,Quick,19.27272727
12/6/2019,12/6/2019,18,8.2,Quick,27.33333333
12/6/2019,12/6/2019,43,27.6,Quick,38.51162791
12/6/2019,12/6/2019,21,6.2,Quick,17.71428571
12/6/2019,12/6/2019,32,1.8,Quick,3.375
12/6/2019,12/6/2019,15,8.3,Quick,33.2
12/6/2019,12/6/2019,17,4.4,Quick,15.52941176
12/6/2019,12/6/2019,14,3,Quick,12.85714286
12/6/2019,12/6/2019,8,4.8,Quick,36
12/6/2019,12/6/2019,20,1.4,Quick,4.2
12/6/2019,12/6/2019,26,10.7,Quick,24.69230769
12/6/2019,12/6/2019,304,11.37,Normal,2.244078947
11/6/2019,12/6/2019,225,9.6,Normal,2.56
11/6/2019,12/6/2019,40,26.5,Quick,39.75
11/6/2019,11/6/2019,41,20.1,Quick,29.41463415
11/6/2019,11/6/2019,35,22.9,Quick,39.25714286
11/6/2019,11/6/2019,11,6.9,Quick,37.63636364
11/6/2019,11/6/2019,10,6.1,Quick,36.6
11/6/2019,11/6/2019,36,2.1,Quick,3.5
11/6/2019,12/6/2019,610,2.63,Normal,0.258688525
11/6/2019,11/6/2019,17,9.4,Quick,33.17647059
11/6/2019,11/6/2019,30,2.6,Quick,5.2
11/6/2019,11/6/2019,28,8.1,Quick,17.35714286
11/6/2019,11/6/2019,44,21.9,Quick,29.86363636
11/6/2019,11/6/2019,13,7.5,Quick,34.61538462
11/6/2019,11/6/2019,14,4.8,Quick,20.57142857
11/6/2019,12/6/2019,728,12.99,Normal,1.070604396
11/6/2019,11/6/2019,22,3.8,Quick,10.36363636
11/6/2019,11/6/2019,60,12,Quick,12
11/6/2019,11/6/2019,28,14.9,Quick,31.92857143
11/6/2019,11/6/2019,33,10.5,Quick,19.09090909
11/6/2019,11/6/2019,21,5.7,Quick,16.28571429
11/6/2019,11/6/2019,32,19.6,Quick,36.75
11/6/2019,11/6/2019,40,14.7,Quick,22.05
11/6/2019,11/6/2019,103,11.7,Quick,6.815533981
11/6/2019,11/6/2019,23,6.5,Quick,16.95652174
11/6/2019,11/6/2019,19,6.8,Quick,21.47368421
11/6/2019,11/6/2019,23,6.9,Quick,18
11/6/2019,11/6/2019,27,15.1,Quick,33.55555556
11/6/2019,11/6/2019,19,5.2,Quick,16.42105263
11/6/2019,11/6/2019,18,5.3,Quick,17.66666667
11/6/2019,11/6/2019,27,7.9,Quick,17.55555556
11/6/2019,11/6/2019,27,7.5,Quick,16.66666667
11/6/2019,11/6/2019,19,5.7,Quick,18
11/6/2019,11/6/2019,17,10.6,Quick,37.41176471
11/6/2019,11/6/2019,8,3,Quick,22.5
11/6/2019,11/6/2019,45,8,Quick,10.66666667
11/6/2019,11/6/2019,25,4.7,Quick,11.28
11/6/2019,11/6/2019,57,10.4,Quick,10.94736842
11/6/2019,11/6/2019,20,10.2,Quick,30.6
11/6/2019,11/6/2019,87,15.4,Quick,10.62068966
11/6/2019,11/6/2019,50,9.2,Quick,11.04
11/6/2019,11/6/2019,55,19.4,Quick,21.16363636
11/6/2019,11/6/2019,31,18.4,Quick,35.61290323
11/6/2019,11/6/2019,24,7.5,Quick,18.75
11/6/2019,11/6/2019,46,22.5,Quick,29.34782609
11/6/2019,11/6/2019,25,15.8,Quick,37.92
11/6/2019,11/6/2019,32,18.2,Quick,34.125
11/6/2019,11/6/2019,45,10.2,Quick,13.6
11/6/2019,11/6/2019,40,6.3,Quick,9.45
11/6/2019,11/6/2019,76,3.36,Normal,2.652631579
11/6/2019,11/6/2019,33,23.5,Quick,42.72727273
11/6/2019,11/6/2019,24,7.4,Quick,18.5
11/6/2019,11/6/2019,21,0.93,Normal,2.657142857
11/6/2019,11/6/2019,28,13.5,Quick,28.92857143
11/6/2019,11/6/2019,46,29.9,Quick,39
11/6/2019,11/6/2019,32,2.2,Quick,4.125
11/6/2019,11/6/2019,9,2.9,Quick,19.33333333
11/6/2019,11/6/2019,44,16,Quick,21.81818182
11/6/2019,11/6/2019,28,8.4,Quick,18
11/6/2019,11/6/2019,30,8,Quick,16
11/6/2019,11/6/2019,104,3.38,Normal,1.95
11/6/2019,11/6/2019,14,0.46,Normal,1.971428571
11/6/2019,11/6/2019,26,11.9,Quick,27.46153846
11/6/2019,11/6/2019,24,8.3,Quick,20.75
11/6/2019,11/6/2019,69,5.1,Quick,4.434782609
11/6/2019,11/6/2019,46,1.64,Normal,2.139130435
11/6/2019,11/6/2019,24,15.4,Quick,38.5
11/6/2019,11/6/2019,18,6.3,Quick,21
11/6/2019,11/6/2019,24,12.3,Quick,30.75
11/6/2019,11/6/2019,22,12.5,Quick,34.09090909
11/6/2019,11/6/2019,11,2.5,Quick,13.63636364
11/6/2019,11/6/2019,30,14,Quick,28
11/6/2019,11/6/2019,63,4.6,Quick,4.380952381
11/6/2019,11/6/2019,45,2.3,Quick,3.066666667
11/6/2019,11/6/2019,692,0.115,Normal,0.009971098
11/6/2019,11/6/2019,18,8,Quick,26.66666667
11/6/2019,11/6/2019,32,10.1,Quick,18.9375
11/6/2019,11/6/2019,26,7.9,Quick,18.23076923
11/6/2019,11/6/2019,48,20.1,Quick,25.125
11/6/2019,11/6/2019,56,30.8,Quick,33
11/6/2019,11/6/2019,14,6.6,Quick,28.28571429
11/6/2019,11/6/2019,16,5.4,Quick,20.25
11/6/2019,11/6/2019,9,2.2,Quick,14.66666667
11/6/2019,11/6/2019,17,1.7,Quick,6
11/6/2019,11/6/2019,61,7.3,Quick,7.180327869
11/6/2019,11/6/2019,22,10.1,Quick,27.54545455
10/6/2019,11/6/2019,488,13.41,Normal,1.648770492
10/6/2019,11/6/2019,616,3.07,Normal,0.299025974
10/6/2019,11/6/2019,57,15.3,Quick,16.10526316
10/6/2019,10/6/2019,32,16.8,Quick,31.5
10/6/2019,10/6/2019,7,4.2,Quick,36
10/6/2019,10/6/2019,42,28.6,Quick,40.85714286
10/6/2019,10/6/2019,45,17.1,Quick,22.8
10/6/2019,10/6/2019,5,3,Quick,36
10/6/2019,10/6/2019,7,3.7,Quick,31.71428571
10/6/2019,10/6/2019,7,3.6,Quick,30.85714286
10/6/2019,10/6/2019,6,3.3,Quick,33
10/6/2019,10/6/2019,32,11,Quick,20.625
10/6/2019,10/6/2019,9,5.3,Quick,35.33333333
10/6/2019,10/6/2019,11,1.7,Quick,9.272727273
10/6/2019,10/6/2019,31,14.8,Quick,28.64516129
10/6/2019,10/6/2019,13,5.8,Quick,26.76923077
10/6/2019,10/6/2019,39,27.3,Quick,42
10/6/2019,10/6/2019,23,6.6,Quick,17.2173913
10/6/2019,10/6/2019,39,25.7,Quick,39.53846154
10/6/2019,10/6/2019,12,6.5,Quick,32.5
10/6/2019,10/6/2019,11,6,Quick,32.72727273
10/6/2019,10/6/2019,17,8.1,Quick,28.58823529
10/6/2019,10/6/2019,20,6.2,Quick,18.6
10/6/2019,10/6/2019,52,36.4,Quick,42
10/6/2019,10/6/2019,9,0.7,Quick,4.666666667
10/6/2019,10/6/2019,91,7.475,Normal,4.928571429
10/6/2019,10/6/2019,36,4,Quick,6.666666667
10/6/2019,10/6/2019,44,16.1,Quick,21.95454545
10/6/2019,10/6/2019,100,6.8,Quick,4.08
10/6/2019,10/6/2019,14,4.4,Quick,18.85714286
10/6/2019,10/6/2019,96,3.34,Normal,2.0875
10/6/2019,10/6/2019,11,0.34,Normal,1.854545455
10/6/2019,10/6/2019,34,11.9,Quick,21
10/6/2019,10/6/2019,22,4,Quick,10.90909091
10/6/2019,10/6/2019,23,5.7,Quick,14.86956522
10/6/2019,10/6/2019,34,20.2,Quick,35.64705882
10/6/2019,10/6/2019,40,18,Quick,27
10/6/2019,10/6/2019,9,5.4,Quick,36
10/6/2019,10/6/2019,48,32.4,Quick,40.5
10/6/2019,10/6/2019,61,0.036,Normal,0.035409836
10/6/2019,10/6/2019,9,4.1,Quick,27.33333333
10/6/2019,10/6/2019,15,1.6,Quick,6.4
10/6/2019,10/6/2019,12,7,Quick,35
10/6/2019,10/6/2019,33,13.9,Quick,25.27272727
10/6/2019,10/6/2019,37,19.1,Quick,30.97297297
10/6/2019,10/6/2019,44,4.9,Quick,6.681818182
10/6/2019,10/6/2019,5,1,Quick,12
10/6/2019,10/6/2019,87,3.24,Normal,2.234482759
10/6/2019,10/6/2019,16,1.7,Quick,6.375
10/6/2019,10/6/2019,14,7,Quick,30
10/6/2019,10/6/2019,17,7.5,Quick,26.47058824
10/6/2019,10/6/2019,51,10.6,Quick,12.47058824
10/6/2019,10/6/2019,28,3.4,Quick,7.285714286
10/6/2019,10/6/2019,28,17.9,Quick,38.35714286
10/6/2019,10/6/2019,38,23.3,Quick,36.78947368
10/6/2019,10/6/2019,20,9.4,Quick,28.2
10/6/2019,10/6/2019,118,2.39,Normal,1.215254237
10/6/2019,10/6/2019,5,0.4,Quick,4.8
10/6/2019,10/6/2019,47,23.9,Quick,30.5106383
10/6/2019,10/6/2019,36,12,Quick,20
10/6/2019,10/6/2019,17,3.6,Quick,12.70588235
10/6/2019,10/6/2019,56,2.02,Normal,2.164285714
10/6/2019,10/6/2019,24,16.8,Quick,42
10/6/2019,10/6/2019,34,10.6,Quick,18.70588235
10/6/2019,10/6/2019,29,11,Quick,22.75862069
10/6/2019,10/6/2019,31,18.8,Quick,36.38709677
10/6/2019,10/6/2019,26,7.5,Quick,17.30769231
10/6/2019,10/6/2019,204,7.24,Normal,2.129411765
10/6/2019,10/6/2019,19,12.4,Quick,39.15789474
10/6/2019,10/6/2019,23,6.2,Quick,16.17391304
10/6/2019,10/6/2019,13,2.3,Quick,10.61538462
10/6/2019,10/6/2019,107,3.77,Normal,2.114018692
10/6/2019,10/6/2019,12,3.6,Quick,18
10/6/2019,10/6/2019,26,11.3,Quick,26.07692308
10/6/2019,10/6/2019,38,15.1,Quick,23.84210526
10/6/2019,10/6/2019,12,4,Quick,20
10/6/2019,10/6/2019,16,0.55,Normal,2.0625
9/6/2019,9/6/2019,33,14.5,Quick,26.36363636
9/6/2019,9/6/2019,29,15.8,Quick,32.68965517
9/6/2019,9/6/2019,29,12.8,Quick,26.48275862
9/6/2019,9/6/2019,12,3.7,Quick,18.5
9/6/2019,9/6/2019,30,18.5,Quick,37
9/6/2019,9/6/2019,24,7,Quick,17.5
9/6/2019,9/6/2019,41,20.7,Quick,30.29268293
9/6/2019,9/6/2019,21,6.9,Quick,19.71428571
9/6/2019,9/6/2019,84,24.8,Quick,17.71428571
9/6/2019,9/6/2019,33,11.8,Quick,21.45454545
9/6/2019,9/6/2019,13,6.3,Quick,29.07692308
9/6/2019,9/6/2019,5,1.9,Quick,22.8
9/6/2019,9/6/2019,28,12.6,Quick,27
9/6/2019,9/6/2019,138,15,Quick,6.52173913
9/6/2019,9/6/2019,33,6,Quick,10.90909091
9/6/2019,9/6/2019,41,22.5,Quick,32.92682927
9/6/2019,9/6/2019,10,4.6,Quick,27.6
9/6/2019,9/6/2019,46,15.6,Quick,20.34782609
9/6/2019,9/6/2019,23,5.2,Quick,13.56521739
9/6/2019,9/6/2019,26,7.3,Quick,16.84615385
9/6/2019,9/6/2019,34,20,Quick,35.29411765
9/6/2019,9/6/2019,42,24.9,Quick,35.57142857
9/6/2019,9/6/2019,33,0.64,Normal,1.163636364
9/6/2019,9/6/2019,28,2.6,Quick,5.571428571
9/6/2019,9/6/2019,36,14.6,Quick,24.33333333
9/6/2019,9/6/2019,16,4.2,Quick,15.75
9/6/2019,9/6/2019,15,8.2,Quick,32.8
9/6/2019,9/6/2019,18,4,Quick,13.33333333
9/6/2019,9/6/2019,21,7.7,Quick,22
9/6/2019,9/6/2019,56,41.8,Quick,44.78571429
9/6/2019,9/6/2019,18,7.2,Quick,24
9/6/2019,9/6/2019,47,14.8,Quick,18.89361702
9/6/2019,9/6/2019,74,34.7,Quick,28.13513514
9/6/2019,9/6/2019,32,10.5,Quick,19.6875
9/6/2019,9/6/2019,14,8.5,Quick,36.42857143
9/6/2019,9/6/2019,27,12.3,Quick,27.33333333
9/6/2019,9/6/2019,56,15,Quick,16.07142857
9/6/2019,9/6/2019,28,16.8,Quick,36
9/6/2019,9/6/2019,23,8.4,Quick,21.91304348
9/6/2019,9/6/2019,72,13.5,Quick,11.25
9/6/2019,9/6/2019,54,16.2,Quick,18
9/6/2019,9/6/2019,41,11.4,Quick,16.68292683
9/6/2019,9/6/2019,16,7.3,Quick,27.375
9/6/2019,9/6/2019,67,38,Quick,34.02985075
9/6/2019,9/6/2019,11,6.5,Quick,35.45454545
9/6/2019,9/6/2019,27,7.3,Quick,16.22222222
9/6/2019,9/6/2019,23,8.4,Quick,21.91304348
9/6/2019,9/6/2019,248,10.57,Normal,2.557258065
9/6/2019,9/6/2019,15,9.5,Quick,38
9/6/2019,9/6/2019,14,9,Quick,38.57142857
8/6/2019,9/6/2019,947,4.42,Normal,0.280042239
8/6/2019,8/6/2019,17,5.7,Quick,20.11764706
8/6/2019,8/6/2019,43,26,Quick,36.27906977
8/6/2019,8/6/2019,42,14.7,Quick,21
8/6/2019,8/6/2019,6,2.4,Quick,24
8/6/2019,8/6/2019,21,6,Quick,17.14285714
8/6/2019,8/6/2019,28,13.2,Quick,28.28571429
8/6/2019,8/6/2019,39,22.2,Quick,34.15384615
8/6/2019,8/6/2019,12,7,Quick,35
8/6/2019,8/6/2019,28,6.9,Quick,14.78571429
8/6/2019,8/6/2019,37,26.3,Quick,42.64864865
8/6/2019,8/6/2019,18,11.1,Quick,37
8/6/2019,8/6/2019,22,6.3,Quick,17.18181818
8/6/2019,8/6/2019,21,3.6,Quick,10.28571429
8/6/2019,8/6/2019,14,0.51,Normal,2.185714286
8/6/2019,8/6/2019,30,12.4,Quick,24.8
8/6/2019,8/6/2019,20,14,Quick,42
8/6/2019,8/6/2019,25,8.6,Quick,20.64
8/6/2019,8/6/2019,31,11.5,Quick,22.25806452
8/6/2019,8/6/2019,152,10.2,Quick,4.026315789
8/6/2019,8/6/2019,32,16.5,Quick,30.9375
8/6/2019,8/6/2019,38,7.1,Quick,11.21052632
8/6/2019,8/6/2019,47,6.9,Quick,8.808510638
8/6/2019,8/6/2019,216,8.43,Normal,2.341666667
8/6/2019,8/6/2019,106,3.2,Quick,1.811320755
8/6/2019,8/6/2019,33,7.9,Quick,14.36363636
8/6/2019,8/6/2019,25,14.6,Quick,35.04
8/6/2019,8/6/2019,28,14.8,Quick,31.71428571
8/6/2019,8/6/2019,21,13.3,Quick,38
8/6/2019,8/6/2019,26,9.8,Quick,22.61538462
8/6/2019,8/6/2019,20,7.5,Quick,22.5
8/6/2019,8/6/2019,22,10.2,Quick,27.81818182
8/6/2019,8/6/2019,28,13.8,Quick,29.57142857
8/6/2019,8/6/2019,22,7.7,Quick,21
8/6/2019,8/6/2019,12,1.5,Quick,7.5
8/6/2019,8/6/2019,61,17.2,Quick,16.91803279
8/6/2019,8/6/2019,14,4.9,Quick,21
8/6/2019,8/6/2019,34,12.2,Quick,21.52941176
8/6/2019,8/6/2019,74,28.4,Quick,23.02702703
8/6/2019,8/6/2019,32,14.2,Quick,26.625
8/6/2019,8/6/2019,37,10.6,Quick,17.18918919
8/6/2019,8/6/2019,30,20,Quick,40
8/6/2019,8/6/2019,10,2.8,Quick,16.8
8/6/2019,8/6/2019,19,8.9,Quick,28.10526316
8/6/2019,8/6/2019,15,7.6,Quick,30.4
8/6/2019,8/6/2019,38,14.7,Quick,23.21052632
7/6/2019,7/6/2019,22,6.4,Quick,17.45454545
7/6/2019,7/6/2019,33,15.9,Quick,28.90909091
7/6/2019,7/6/2019,35,20.3,Quick,34.8
7/6/2019,7/6/2019,21,9.2,Quick,26.28571429
7/6/2019,8/6/2019,219,3.98,Normal,1.090410959
7/6/2019,7/6/2019,20,6.4,Quick,19.2
7/6/2019,7/6/2019,63,2.369,Normal,2.256190476
7/6/2019,7/6/2019,27,1.6,Quick,3.555555556
7/6/2019,7/6/2019,23,1.23,Normal,3.208695652
7/6/2019,7/6/2019,37,21.3,Quick,34.54054054
7/6/2019,7/6/2019,41,10.6,Quick,15.51219512
7/6/2019,7/6/2019,8,4.2,Quick,31.5
7/6/2019,7/6/2019,12,3.1,Quick,15.5
7/6/2019,7/6/2019,16,1.1,Quick,4.125
7/6/2019,7/6/2019,46,23.4,Quick,30.52173913
7/6/2019,7/6/2019,17,4.8,Quick,16.94117647
7/6/2019,7/6/2019,10,5,Quick,30
7/6/2019,7/6/2019,47,11.4,Quick,14.55319149
7/6/2019,7/6/2019,29,17.4,Quick,36
7/6/2019,7/6/2019,36,12.8,Quick,21.33333333
7/6/2019,7/6/2019,49,33.8,Quick,41.3877551
7/6/2019,7/6/2019,28,12.6,Quick,27
7/6/2019,7/6/2019,43,10.5,Quick,14.65116279
7/6/2019,7/6/2019,58,27.1,Quick,28.03448276
7/6/2019,7/6/2019,16,4.6,Quick,17.25
7/6/2019,7/6/2019,43,3.078,Normal,4.294883721
7/6/2019,7/6/2019,24,15.6,Quick,39
7/6/2019,7/6/2019,34,4.6,Quick,8.117647059
7/6/2019,7/6/2019,33,13.6,Quick,24.72727273
7/6/2019,7/6/2019,35,4.1,Quick,7.028571429
7/6/2019,7/6/2019,41,10.8,Quick,15.80487805
7/6/2019,7/6/2019,28,8.7,Quick,18.64285714
7/6/2019,7/6/2019,39,22.3,Quick,34.30769231
7/6/2019,7/6/2019,5,2.3,Quick,27.6
7/6/2019,7/6/2019,21,7.6,Quick,21.71428571
7/6/2019,7/6/2019,59,2.61,Normal,2.654237288
7/6/2019,7/6/2019,113,6.8,Quick,3.610619469
7/6/2019,7/6/2019,49,2.8,Normal,3.428571429
7/6/2019,7/6/2019,19,11.1,Quick,35.05263158
7/6/2019,7/6/2019,27,14.5,Quick,32.22222222
7/6/2019,7/6/2019,27,10.7,Quick,23.77777778
7/6/2019,7/6/2019,12,0.24,Normal,1.2
7/6/2019,7/6/2019,28,9.1,Quick,19.5
7/6/2019,7/6/2019,30,16.1,Quick,32.2
7/6/2019,7/6/2019,24,13.9,Quick,34.75
7/6/2019,7/6/2019,21,5.4,Quick,15.42857143
7/6/2019,7/6/2019,15,4.5,Quick,18
7/6/2019,7/6/2019,31,15.7,Quick,30.38709677
7/6/2019,7/6/2019,17,7.3,Quick,25.76470588
7/6/2019,7/6/2019,7,3.3,Quick,28.28571429
7/6/2019,7/6/2019,44,12.5,Quick,17.04545455
7/6/2019,7/6/2019,5,1.2,Quick,14.4
7/6/2019,7/6/2019,198,0.1,Normal,0.03030303
7/6/2019,7/6/2019,34,9.3,Quick,16.41176471
7/6/2019,7/6/2019,42,12.7,Quick,18.14285714
7/6/2019,7/6/2019,34,17.2,Quick,30.35294118
7/6/2019,7/6/2019,15,3.9,Quick,15.6
7/6/2019,7/6/2019,41,0.04,Normal,0.058536585
7/6/2019,7/6/2019,48,26.2,Quick,32.75
7/6/2019,7/6/2019,29,8.1,Quick,16.75862069
7/6/2019,7/6/2019,50,2.33,Normal,2.796
7/6/2019,7/6/2019,8,4.9,Quick,36.75
7/6/2019,7/6/2019,21,10.4,Quick,29.71428571
7/6/2019,7/6/2019,16,3.9,Quick,14.625
7/6/2019,7/6/2019,26,7.4,Quick,17.07692308
7/6/2019,7/6/2019,8,1.7,Quick,12.75
7/6/2019,7/6/2019,9,0.9,Quick,6
7/6/2019,7/6/2019,9,5,Quick,33.33333333
7/6/2019,7/6/2019,22,4.7,Quick,12.81818182
7/6/2019,7/6/2019,44,13.7,Quick,18.68181818
7/6/2019,7/6/2019,24,4.4,Quick,11
7/6/2019,7/6/2019,162,0.15,Normal,0.055555556
7/6/2019,7/6/2019,15,5.7,Quick,22.8
7/6/2019,7/6/2019,19,5.2,Quick,16.42105263
7/6/2019,7/6/2019,25,13.5,Quick,32.4
7/6/2019,7/6/2019,12,6.7,Quick,33.5
7/6/2019,7/6/2019,8,3,Quick,22.5
7/6/2019,7/6/2019,36,4.2,Quick,7
7/6/2019,7/6/2019,13,2.8,Quick,12.92307692
7/6/2019,7/6/2019,27,4,Quick,8.888888889
7/6/2019,7/6/2019,38,24,Quick,37.89473684
7/6/2019,7/6/2019,21,12.3,Quick,35.14285714
7/6/2019,7/6/2019,58,2.3,Quick,2.379310345
7/6/2019,7/6/2019,96,36.3,Quick,22.6875
7/6/2019,7/6/2019,10,2.2,Quick,13.2
7/6/2019,7/6/2019,39,4.5,Quick,6.923076923
7/6/2019,7/6/2019,24,2.6,Quick,6.5
7/6/2019,7/6/2019,5,0.6,Quick,7.2
7/6/2019,7/6/2019,30,14,Quick,28
6/6/2019,7/6/2019,230,3.79,Normal,0.988695652
6/6/2019,6/6/2019,11,0.01,Normal,0.054545455
6/6/2019,6/6/2019,31,18.4,Quick,35.61290323
6/6/2019,6/6/2019,23,7.1,Quick,18.52173913
6/6/2019,6/6/2019,17,10.4,Quick,36.70588235
6/6/2019,6/6/2019,13,7.4,Quick,34.15384615
6/6/2019,6/6/2019,32,21,Quick,39.375
6/6/2019,6/6/2019,60,7.2,Quick,7.2
6/6/2019,6/6/2019,24,10.6,Quick,26.5
