Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,BUFFALO STATE EV STATION 2,1300 Elmwood Ave,,Buffalo,NY,14222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.934604,-78.880475,08/04/2022,191384,2022-08-04 01:20:54,,,,06/23/2021,J1772
ELEC,TEK AUTOMOTIVE CAPALB PED1-4R,350 New Karner Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.730871,-73.853173,08/04/2022,193355,2022-08-04 01:21:08,,,,07/30/2021,J1772
ELEC,MARKET 32 EV MARKET32 EV CP,15 PARK AVENUE,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.865038,-73.782250,08/04/2022,152283,2022-08-04 01:08:52,,,,01/08/2020,J1772
ELEC,PANYNJ JFK Y GARAGE 4,JFK Terminal 5 JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645841,-73.779222,08/04/2022,147470,2022-08-04 01:06:29,,,,11/02/2019,J1772
ELEC,PANYNJ LGA WEST 2,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773069,-73.875169,08/04/2022,180139,2022-08-04 00:56:39,,,,01/27/2021,J1772
ELEC,GGMC Parking Alfred - Tesla Destination,161 W 61st St,,New York,NY,10023,,212-397-8949  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.771561,-73.985834,11/03/2020,115027,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,CT4020-HD-GW PSB-LEWIS,702 Stowersville Rd,,Lewis,NY,12950,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.282364,-73.537252,08/04/2022,195885,2022-08-04 01:04:11,,,,09/15/2021,J1772
ELEC,Price Chopper,3863 Route 31,,Liverpool,NY,13090,,315-622-6008,E,,Public,24 hours daily; 2 hour limit,,,2,,,Non-Networked,,200-9,43.188350,-76.245500,03/07/2022,91865,2022-03-07 19:49:53,P,,,01/01/2018,J1772
ELEC,City Square,50 Main Street,,White Plains,NY,10606,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.031399,-73.773596,08/04/2022,195437,2022-08-04 00:31:44,,,,09/07/2021,J1772
ELEC,EPLLC LOCKHEED 4,143 Ocean Channel Way,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.110138,-76.187190,08/04/2022,145763,2022-08-04 01:06:38,,,,10/03/2019,J1772
ELEC,Alfano Roman Group,24 Airport Rd,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,42.852650,-73.939268,04/08/2020,155076,2021-03-11 23:22:17,P,,,04/12/2019,J1772
ELEC,Delaware Plaza\,3 Normanskill Blvd,,Delmar,NY,12054,,518-691-3119,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.628821,-73.811187,07/12/2022,189509,2022-07-12 20:31:42,P,,,07/08/2022,J1772
ELEC,Rochester Optical,1260 Lyell Ave,,Rochester,NY,14606,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,43.165109,-77.658178,06/09/2020,123065,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,Icon Parking Wall Park - Tesla Destination,39  Exchange Pl,,New York,NY,10005,,212-825-0700  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.706109,-74.010148,11/03/2020,115116,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Baron's Cove - Tesla Destination,31 W Water St,,Sag Harbor,NY,11963,,631-725-2100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.000092,-72.300430,11/03/2020,115232,2021-03-11 23:22:17,P,,,08/15/2016,TESLA
ELEC,RRH RIEDMAN CTR GW1,1455 East Ridge Road,,Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.197360,-77.578420,08/04/2022,174297,2022-08-04 01:04:03,,,,01/27/2021,J1772
ELEC,CDTA TRAIN STATION,443 East St,,Rensselaer,NY,12144,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.640590,-73.740738,08/04/2022,162189,2022-08-04 00:59:18,,,,06/12/2020,J1772
ELEC,RXR REALTY 58 SSR,5868 S Service Rd,,Melville,NY,11747,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.782217,-73.439925,08/04/2022,180107,2022-08-04 00:59:23,,,,01/27/2021,J1772
ELEC,ULSTER COUNTY HEALTH DEPT 2,239 Golden Hill Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.917039,-74.018726,08/04/2022,180101,2022-08-04 00:55:07,,,,01/27/2021,J1772
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,1,1,,Non-Networked,,GPS,42.162460,-76.867435,02/10/2022,44348,2022-02-10 19:42:29,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,THOMAS COLE STATION #1,218 Spring St,,Catskill,NY,12414,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.226113,-73.861255,08/04/2022,164835,2022-08-04 01:13:54,,,,08/05/2020,J1772
ELEC,CITY AMSTERDAM PSBS EV1,4 Grove St Public Safety,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.938286,-74.191086,08/04/2022,187639,2022-08-04 01:19:48,,,,04/15/2021,J1772
ELEC,CONVENTUS CONVENTUS,1001 Main Street,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.900489,-78.868369,08/04/2022,165111,2022-08-04 01:13:12,,,,08/11/2020,J1772
ELEC,FETZNER STATION 2,2487 Dewey Ave,,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.213836,-77.639839,08/04/2022,223414,2022-08-04 01:27:42,,,,07/13/2022,J1772
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,Entrance on 205 E 87th St or 206 E 88th St between 2nd & 3rd Ave,New York,NY,10128,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.779687,-73.952595,08/03/2022,169359,2022-08-03 22:55:14,,,,11/20/2020,J1772
ELEC,Icon Parking 200 E 65th Street - Tesla Destination,200 E 65th St,,New York,NY,10021,,212-319-1485  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.764777,-73.963555,11/03/2020,115040,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,24 hours daily; see valet for access,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702241,-73.995539,11/03/2020,114908,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,CITY AMSTERDAM EV3,117 Hewitt Street Shuttleworth Park,,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960323,-74.172310,08/04/2022,186155,2022-08-04 01:19:09,,,,03/13/2021,J1772
ELEC,2112-2124 NY 7 EV3,2114 NY-7,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.807058,-73.545238,08/04/2022,190054,2022-08-04 01:20:34,,,,05/25/2021,J1772
ELEC,PANYNJ JFK Y GARAGE 5,JFK Access Road JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645916,-73.779152,08/04/2022,174642,2022-08-04 01:06:30,,,,01/27/2021,J1772
ELEC,MUNICIPAL EVSE DPW,230 Dix Ave,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.317207,-73.622670,08/04/2022,155287,2022-08-04 01:11:41,,,,04/10/2020,J1772
ELEC,854ELLICOTT 589 ELLICOTT 2,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.895816,-78.868311,08/04/2022,181840,2022-08-04 01:16:52,,,,01/27/2021,J1772
ELEC,FLEETWOODGARAGE STATION ONE,42 Broad St W,,Mount Vernon,NY,10552,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.925940,-73.837150,08/04/2022,171343,2022-08-04 01:18:01,,,,01/16/2021,J1772
ELEC,COURTYARD REPUB STATION 2,2 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.729073,-73.423261,08/04/2022,223701,2022-08-04 01:28:30,,,,07/19/2022,J1772
ELEC,AAA Latham - Tesla Destination,595 New Loudon Rd,,Latham,NY,12110,,518-426-1000  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.728097,-73.759578,11/03/2020,114967,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,TOWN SAND LAKE SAND LAKE,8428 Miller Hill Rd,,Averill Park,NY,12018,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.638393,-73.541670,08/04/2022,149114,2022-08-04 01:07:54,,,,11/13/2019,J1772
ELEC,Rouses Point,139 Lake St,,Rouses Point,NY,12979,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-9,44.991537,-73.363990,04/08/2020,65302,2021-03-11 23:22:17,LG,,,04/01/2018,J1772
ELEC,Union College - 50 Yard Line Lot,1261 Lenox Rd,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.816642,-73.924801,05/06/2021,156046,2021-12-06 18:36:15,P,,,05/01/2020,J1772
ELEC,GGMC Parking E 74th Street - Tesla Destination,300  E 74th St,,New York,NY,10021,,212-988-8026  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769925,-73.957476,11/03/2020,115084,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Hudson Valley Towne Center - Tesla Supercharger,18 Westage Drive,,Fishkill,NY,12524,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.526740,-73.894490,10/11/2021,154792,2021-11-04 18:37:47,P,,,03/27/2020,TESLA
ELEC,One City Place Apartments,1 City Pl,,White Plains,NY,10601,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,41.032755,-73.765280,08/03/2022,189035,2022-08-03 22:55:14,,,,04/30/2021,J1772
ELEC,NYSERDA,4 Computer Drive West,,Albany,NY,12205,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,42.719125,-73.809943,08/04/2022,194027,2022-08-04 01:49:45,,,,08/18/2021,J1772
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,,212-945-3109  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706643,-74.018095,11/03/2020,115143,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SUNY NEW PALTZ STATION 1,33 Southside Ave,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741585,-74.088317,08/04/2022,122787,2022-08-04 01:03:29,,,,05/16/2019,J1772
ELEC,The Heathcote Scarsdale,2 Weaver St,,Scarsdale,NY,10583,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,40.983810,-73.775770,07/12/2022,223138,2022-07-12 20:31:42,P,,,12/30/2021,J1772
ELEC,MARKET 32 EV PEDIATRICEV3,81 Schoolhouse Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678916,-73.844846,08/04/2022,175506,2022-08-04 01:11:12,,,,01/27/2021,J1772
ELEC,QuickChek - Tesla Supercharger,601 East Main Street,,Middletown,NY,10941,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.442393,-74.376390,10/11/2021,150207,2021-11-04 18:37:47,P,,,11/19/2019,TESLA
ELEC,BNL North side of Bldg 535 (2 outlets),Temple Pl,,Upton,NY,11961,,,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,A D M V,2,,,,Non-Networked,,GPS,40.868691,-72.873968,02/22/2021,184725,2022-02-10 21:00:18,FG,8.0,U.S. Department of Energy,01/15/2021,NEMA515
ELEC,OLYMPIC SPORTS  SPORTS 9,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220623,-73.923820,08/04/2022,182115,2022-08-04 01:17:36,,,,01/27/2021,J1772
ELEC,Energy Plus Site 8,11 Riverside Dr,Parking garage,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.781104,-73.984478,08/03/2022,219453,2022-08-03 22:55:14,,,,05/23/2022,J1772
ELEC,Little Man Parking,220 E 9th St,,Manhattan,NY,10003,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,6,,,EV Connect,http://evconnect.com/,200-9,40.729483,-73.988368,10/09/2020,166333,2021-03-11 23:22:17,P,,,05/29/2020,J1772
ELEC,ITHACA VISITORS ITHACA COLLEGE,Conservatory Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.420935,-76.500084,08/04/2022,162315,2022-08-04 00:55:50,,,,06/12/2020,J1772
ELEC,Ruge's Chevrolet,3692 Route 44,,Millbrook,NY,12545,,845-444-3039,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,Non-Networked,,200-9,41.791563,-73.659717,06/07/2021,53442,2022-04-28 20:01:31,P,,,10/01/2012,J1772
ELEC,2 WEST AVE 2 WEST 1.1,2 West Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084297,-73.803154,08/04/2022,182002,2022-08-04 01:17:19,,,,01/27/2021,J1772
ELEC,Towne Place New Hartford - Tesla Destination,4760 Middle Settlement Rd,,Whitesboro,NY,13492,,315-732-2500  877-798-3752,E,,Public,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,43.095308,-75.318661,11/03/2020,115249,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SUNY Schenectady - Main Lot Faculty,78 Washington Ave,,Schenectady,NY,12305,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.814190,-73.951450,07/12/2022,223106,2022-07-12 20:31:42,P,,,10/28/2021,J1772
ELEC,ImPark Underhill Garage - Tesla Destination,105 Underhill Ave,,Brooklyn,NY,11238,,877-909-6199  877-798-3752,E,,Public,24 hours daily; pay lot; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.677460,-73.965421,11/03/2020,122469,2021-03-11 23:22:17,P,,,03/01/2019,TESLA
ELEC,LIA HONDA STATION1,4871 NY-78,,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.980606,-78.696452,08/04/2022,162180,2022-08-04 00:59:32,,,,06/12/2020,J1772
ELEC,TONAWANDA YPR GOLF DOME 2,175 Brompton Rd,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.002537,-78.840620,08/04/2022,174770,2022-08-04 01:07:53,,,,01/27/2021,J1772
ELEC,Fairport Electric,43 Lift Bridge Ln E,Located near S Water St,Fairport,NY,14450,,585-223-9500,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,43.101870,-77.439360,06/07/2021,82260,2021-12-06 18:36:15,LG,,,12/27/2019,J1772
ELEC,Tony Mangino Mitsubishi,1658 Route 9,,Clifton Park,NY,12065,,518-373-4100,E,,Public,24 hours daily; priority for Mitsubishi vehicles,,,2,,,Non-Networked,,200-9,42.858085,-73.762909,06/07/2021,98431,2022-02-10 19:42:29,P,,,01/01/2012,J1772
ELEC,1741 RT 9 EV 1,1741 U.S. 9,,Clfton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869263,-73.772810,08/04/2022,185427,2022-08-04 01:18:33,,,,02/27/2021,J1772
ELEC,Greenville Center,855 Central Park Ave,,Scarsdale,NY,10583,,877-455-3833,E,,Public,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.995411,-73.819055,08/04/2022,198299,2022-08-04 01:31:12,,,,10/25/2021,CHADEMO J1772COMBO
ELEC,REIKART HOUSE JAZZBOLINE 1,5000-5010 Main St,,Buffalo,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.960140,-78.769770,08/04/2022,150825,2022-08-04 01:09:17,,,,12/28/2019,J1772
ELEC,LIA HONDA ALBAN OUTSIDE STATION,1258 Central Ave,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.697260,-73.812805,08/04/2022,207629,2022-08-04 01:27:36,,,,03/04/2022,J1772
ELEC,SAVARINO COMPAN BRL 4,BRL Parking Lot 2nd from Building 1 South Str,,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.863697,-78.868064,08/04/2022,164158,2022-08-04 01:11:35,,,,07/11/2020,J1772
ELEC,EAGLE AUTO MALL CT4000,1320 Old Country Rd,,Riverhead,NY,11901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.928873,-72.684689,08/04/2022,199375,2022-08-04 01:23:29,,,,10/28/2021,J1772
ELEC,SCCC AMMERMAN 4,College Rd,,Farmingville,NY,11738,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.844436,-73.055356,08/04/2022,193750,2022-08-04 01:22:12,,,,08/11/2021,J1772
ELEC,BETHLEHEM EV ADAMS 2,123 Adams St,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.623535,-73.835683,08/04/2022,190461,2022-08-04 01:20:47,,,,06/01/2021,J1772
ELEC,TAYLOR HOUSE LOT,384 Main St,,Aurora,NY,13026,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.754487,-76.702051,08/04/2022,190893,2022-08-04 01:19:23,,,,06/11/2021,J1772
ELEC,110 MAPLE AVE STATION 5,110 Maple Ave,,Rockville Centre,NY,11570,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.658423,-73.639833,08/04/2022,217197,2022-08-04 01:27:33,,,,05/08/2022,J1772
ELEC,HAMPTON INN STATION 2,1120 South Ave,,Staten Island,NY,10314,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612688,-74.178948,08/04/2022,181662,2022-08-04 01:15:37,,,,01/27/2021,J1772
ELEC,NATIONAL GRID CLARKSON U,8 Clarkson Ave,,Potsdam,NY,13676,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.662770,-74.998241,08/04/2022,162363,2022-08-04 00:54:41,,,,06/12/2020,J1772
ELEC,HIGHWAY HIGHWAY ST 3,59 Outlet Rd,,Ballston Lake,NY,12019,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.957160,-73.852570,08/04/2022,205709,2022-08-04 01:26:41,,,,02/02/2022,J1772
ELEC,2600 6TH AVE CHARGEPOINT 1,2600 6th ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.741852,-73.682174,08/04/2022,174190,2022-08-04 01:05:25,,,,01/27/2021,J1772
ELEC,ROCHESTER NY EAST END GW-1,475 East Ave,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157025,-77.600445,08/04/2022,167229,2022-08-04 01:15:30,,,,10/02/2020,J1772
ELEC,CITY OF BEACON STATION 1,13 South Ave,,Beacon,NY,12508,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.507568,-73.977600,08/04/2022,149620,2022-08-04 01:08:23,,,,11/28/2019,J1772
ELEC,Holiday Inn Express & Suites Clifton Park,18 Old Rt 9,,Clifton Park,NY,12065,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,6,,,LIVINGSTON,https://www.solution.energy/evse/,GPS,42.868230,-73.774100,07/12/2022,223295,2022-07-12 20:31:42,P,,,05/23/2022,J1772
ELEC,BORO PARK BORO CHARGE 7,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638545,-73.998658,08/04/2022,220319,2022-08-04 01:27:16,,,,05/28/2022,J1772
ELEC,EVolveNY LaGrangeville,16 John J Wagner Way,,LaGrangeville,NY,12540,,855-900-7584,E,,Public,24 hours daily,,,,4,,Greenlots,http://greenlots.com/,GPS,41.667907,-73.795294,08/04/2022,197115,2022-08-04 01:34:10,,,,10/05/2021,CHADEMO J1772COMBO
ELEC,SULLIVAN CENTER ROCK HILL,270-277 Rock Hill Dr,,Rock Hill,NY,12775,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.623169,-74.590722,08/04/2022,162309,2022-08-04 00:56:12,,,,06/12/2020,J1772
ELEC,BEDFORDEV TOWN HALL,321 Bedford Rd.,,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239820,-73.699073,08/04/2022,162336,2022-08-04 00:55:23,,,,06/12/2020,J1772
ELEC,Stop & Shop,530 West Old Country Rd,,Hicksville,NY,11801,,888-264-2208,E,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,2,,,Volta,https://voltacharging.com/,GPS,40.758472,-73.545890,06/14/2022,220207,2022-06-14 16:24:51,P,,,05/20/2022,J1772
ELEC,ADAMS STATION 101 CATLYN CT,101 Catlyn Ct,,Delmar,NY,12054,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.606495,-73.847930,08/04/2022,165391,2022-08-04 01:13:36,,,,08/22/2020,J1772
